##Options: Namespace(executable='dashing2', fnames='all_new_fns.txt', k=[31], nrepeat=1, nthreads=[8], only_cssize=None, only_type=None, pmhbbitsigs=False, sketchsize=[512, 1024, 2048])
##Results for all_new_fns.txt
#Method	k	NumReg	RegisterSize	NumThreads	SketchTime	DistanceTime
D2OP-bin-0.5	31	2048	0.5	8	5137.90951304324	1012.9823413472623
D2OP-txt-8	31	2048	8	8	5167.835316246375	8020.734170766547
D2OP-txt-4	31	2048	4	8	5156.562835415825	4175.0425879359245
D2OP-txt-2	31	2048	2	8	5141.567150328308	2423.966379644349
D2OP-txt-1	31	2048	1	8	5176.558087119833	1787.1934689376503
D2OP-txt-0.5	31	2048	0.5	8	5126.142230687663	1073.092248050496
D2FSS-bin-8	31	2048	8	8	7286.2098329197615	7780.792414674535
D2FSS-bin-4	31	2048	4	8	7093.716740835458	3891.060501676053
D2FSS-bin-2	31	2048	2	8	7122.799382256344	2331.671458756551
D2FSS-bin-1	31	2048	1	8	7091.1510848887265	1429.649576369673
D2FSS-bin-0.5	31	2048	0.5	8	7107.176331348717	980.8824874721467
D2FSS-txt-8	31	2048	8	8	7056.507902707905	7822.096659423783
D2FSS-txt-4	31	2048	4	8	7104.308650130406	3902.5037499088794
D2FSS-txt-2	31	2048	2	8	7059.359077518806	2253.783576959744
D2FSS-txt-1	31	2048	1	8	7071.418490525335	1484.824814433232
D2FSS-txt-0.5	31	2048	0.5	8	7064.210397899151	1017.1277706436813
Mash	31	2048	8	8	8553.85749494657	36097.82958780415
Bindash-8	31	2048	8	8	18095.92504936084	635.4547314047813
Bindash-4	31	2048	4	8	17713.46694449894	646.2664402183145
Bindash-2	31	2048	2	8	17258.54755181633	637.814068865031
Bindash-1	31	2048	1	8	17308.409762712196	624.1544420234859
Bindash-0.5	31	2048	0.5	8	16639.389504520223	586.768055582419
PMH-bin-8-500000	31	2048	8	8	7917.965361556038	7296.671365026385
PMH-bin-4-500000	31	2048	4	8	7909.429557390511	3679.925329970196
PMH-bin-2-500000	31	2048	2	8	7888.659516720101	2481.3831600602716
PMH-bin-1-500000	31	2048	1	8	7876.2113220617175	1372.279608303681
PMH-bin-0.5-500000	31	2048	0.5	8	7849.057863671333	1003.524877037853
PMH-txt-8-500000	31	2048	8	8	7848.282179262489	8660.523345604539
PMH-txt-4-500000	31	2048	4	8	7852.312746785581	3901.0379389598966
PMH-txt-2-500000	31	2048	2	8	7898.667588654906	2310.689013076946
PMH-txt-1-500000	31	2048	1	8	7829.771481284872	1412.4106934238225
PMH-txt-0.5-500000	31	2048	0.5	8	7887.3754902035	1049.3694573156536
